text,category_clean,lat,lon,timestamp,severity_score,closed_date,lat_rounded,lon_rounded,spatial_density,time_window,temporal_density,growth_rate,acceleration,severity_norm,spatial_norm,temporal_norm,acceleration_norm,surge_gt_consensus,cond_count,cond_spatial,cond_severity,win_count,win_spatial_max,win_sev_mean,resolution_hours,surge_gt_external,mean_res_hours,priority_score
Loud Music/Party,noise,40.70105115304,-73.93489168928,2022-01-01 03:50:53,0.4851893309503794,2022-01-01 05:00:19,40.7011,-73.9349,70,2022-01-01 03:30:00,102,-0.0287101058824313,0.1906527225918723,0.0,0.3026315789473684,0.2472222222222222,0.6031136619258816,0,0,0,0,102,157,0.5327517482105131,1.1572222222222222,0,9.058164488017429,0.373617281980649
Loud Music/Party,noise,40.84331088306,-73.90677837171,2022-01-01 03:51:08,0.4851893309503794,2022-01-01 10:26:01,40.8433,-73.9068,72,2022-01-01 03:30:00,102,-0.0287101058824313,0.1906527225918723,0.0,0.3114035087719298,0.2472222222222222,0.6031136619258816,0,0,0,0,102,157,0.5327517482105131,6.581388888888889,0,9.058164488017429,0.3761611416297719
Loud Music/Party,noise,40.80054231536,-73.96564722589,2022-01-01 03:51:24,0.4851893309503794,2022-01-01 04:49:42,40.8005,-73.9656,109,2022-01-01 03:30:00,102,-0.0287101058824313,0.1906527225918723,0.0,0.4736842105263157,0.2472222222222222,0.6031136619258816,0,0,0,0,102,157,0.5327517482105131,0.9716666666666668,0,9.058164488017429,0.4232225451385437
Loud Music/Party,noise,40.7886605212,-73.85158819868,2022-01-01 03:51:43,0.4851893309503794,2022-01-01 05:09:40,40.7887,-73.8516,38,2022-01-01 03:30:00,102,-0.0287101058824313,0.1906527225918723,0.0,0.1622807017543859,0.2472222222222222,0.6031136619258816,0,0,0,0,102,157,0.5327517482105131,1.2991666666666666,0,9.058164488017429,0.3329155275946841
Derelict Vehicles,traffic,40.73430536672,-73.89885908322,2022-01-01 03:52:00,0.6885179415345192,2022-01-03 12:56:00,40.7343,-73.8989,49,2022-01-01 03:30:00,102,-0.0287101058824313,0.1906527225918723,0.5611319329866968,0.2105263157894736,0.2472222222222222,0.6031136619258816,0,0,0,0,102,157,0.5327517482105131,57.06666666666667,0,9.058164488017429,0.3469067556648595
Loud Music/Party,noise,40.87600347295,-73.88589713798,2022-01-01 03:52:01,0.4851893309503794,2022-01-01 05:38:04,40.876,-73.8859,105,2022-01-01 03:30:00,102,-0.0287101058824313,0.1906527225918723,0.0,0.4561403508771929,0.2472222222222222,0.6031136619258816,0,0,0,0,102,157,0.5327517482105131,1.7675,0,9.058164488017429,0.4181348258402981
Car/Truck Music,noise,40.83789399011,-73.94206513125,2022-01-01 03:52:52,0.6219327751547098,2022-01-01 04:13:50,40.8379,-73.9421,119,2022-01-01 03:30:00,102,-0.0287101058824313,0.1906527225918723,0.3773748954915629,0.5175438596491229,0.2472222222222222,0.6031136619258816,0,0,0,0,102,157,0.5327517482105131,0.3494444444444444,0,9.058164488017429,0.4359418433841578
Loud Music/Party,noise,40.7886605212,-73.85158819868,2022-01-01 03:52:52,0.4851893309503794,2022-01-01 05:09:56,40.7887,-73.8516,38,2022-01-01 03:30:00,102,-0.0287101058824313,0.1906527225918723,0.0,0.1622807017543859,0.2472222222222222,0.6031136619258816,0,0,0,0,102,157,0.5327517482105131,1.2844444444444445,0,9.058164488017429,0.3329155275946841
Loud Music/Party,noise,40.7886605212,-73.85158819868,2022-01-01 03:53:28,0.4851893309503794,2022-01-01 05:10:16,40.7887,-73.8516,38,2022-01-01 03:30:00,102,-0.0287101058824313,0.1906527225918723,0.0,0.1622807017543859,0.2472222222222222,0.6031136619258816,0,0,0,0,102,157,0.5327517482105131,1.28,0,9.058164488017429,0.3329155275946841
Loud Music/Party,noise,40.65226024053,-73.95918615559,2022-01-01 03:53:28,0.4851893309503794,2022-01-01 03:59:21,40.6523,-73.9592,103,2022-01-01 03:30:00,102,-0.0287101058824313,0.1906527225918723,0.0,0.4473684210526316,0.2472222222222222,0.6031136619258816,0,0,0,0,102,157,0.5327517482105131,0.0980555555555555,0,9.058164488017429,0.4155909661911753
Loud Music/Party,noise,40.81939641162,-73.92185608859,2022-01-01 03:54:01,0.4851893309503794,2022-01-01 04:00:51,40.8194,-73.9219,33,2022-01-01 03:30:00,102,-0.0287101058824313,0.1906527225918723,0.0,0.1403508771929824,0.2472222222222222,0.6031136619258816,0,0,0,0,102,157,0.5327517482105131,0.1138888888888888,0,9.058164488017429,0.3265558784718771
Loud Music/Party,noise,40.87341368277,-73.88434676203,2022-01-01 03:54:04,0.4851893309503794,2022-01-01 05:38:44,40.8734,-73.8843,104,2022-01-01 03:30:00,102,-0.0287101058824313,0.1906527225918723,0.0,0.4517543859649123,0.2472222222222222,0.6031136619258816,0,0,0,0,102,157,0.5327517482105131,1.7444444444444445,0,9.058164488017429,0.4168628960157367
Loud Music/Party,noise,40.71903647274,-73.99152241705,2022-01-01 03:54:13,0.4851893309503794,2022-01-01 03:57:34,40.719,-73.9915,157,2022-01-01 03:30:00,102,-0.0287101058824313,0.1906527225918723,0.0,0.6842105263157895,0.2472222222222222,0.6031136619258816,0,0,0,0,102,157,0.5327517482105131,0.0558333333333333,0,9.058164488017429,0.4842751767174911
Loud Music/Party,noise,40.76478347251,-73.99588825561,2022-01-01 03:55:18,0.4851893309503794,2022-01-01 05:46:45,40.7648,-73.9959,64,2022-01-01 03:30:00,102,-0.0287101058824313,0.1906527225918723,0.0,0.2763157894736842,0.2472222222222222,0.6031136619258816,0,0,0,0,102,157,0.5327517482105131,1.8575,0,9.058164488017429,0.3659857030332806
Car/Truck Music,noise,40.83823117741,-73.91865369207,2022-01-01 03:55:34,0.6219327751547098,2022-01-01 06:17:40,40.8382,-73.9187,89,2022-01-01 03:30:00,102,-0.0287101058824313,0.1906527225918723,0.3773748954915629,0.3859649122807017,0.2472222222222222,0.6031136619258816,0,0,0,0,102,157,0.5327517482105131,2.368333333333333,0,9.058164488017429,0.3977839486473157
Loud Music/Party,noise,40.86625143825,-73.92201434214,2022-01-01 03:55:47,0.4851893309503794,2022-01-01 05:19:21,40.8663,-73.922,131,2022-01-01 03:30:00,102,-0.0287101058824313,0.1906527225918723,0.0,0.5701754385964912,0.2472222222222222,0.6031136619258816,0,0,0,0,102,157,0.5327517482105131,1.3927777777777777,0,9.058164488017429,0.4512050012788946
Loud Music/Party,noise,40.85659933836,-73.92778065178,2022-01-01 03:56:23,0.4851893309503794,2022-01-01 05:18:44,40.8566,-73.9278,85,2022-01-01 03:30:00,102,-0.0287101058824313,0.1906527225918723,0.0,0.3684210526315789,0.2472222222222222,0.6031136619258816,0,0,0,0,102,157,0.5327517482105131,1.3725,0,9.058164488017429,0.39269622934907
Loud Music/Party,noise,40.87911387625,-73.87590393591,2022-01-01 03:56:31,0.4851893309503794,2022-01-01 05:39:09,40.8791,-73.8759,70,2022-01-01 03:30:00,102,-0.0287101058824313,0.1906527225918723,0.0,0.3026315789473684,0.2472222222222222,0.6031136619258816,0,0,0,0,102,157,0.5327517482105131,1.7105555555555556,0,9.058164488017429,0.373617281980649
Loud Music/Party,noise,40.66977640921,-73.87686659364,2022-01-01 03:56:45,0.4851893309503794,2022-01-01 04:16:54,40.6698,-73.8769,80,2022-01-01 03:30:00,102,-0.0287101058824313,0.1906527225918723,0.0,0.3464912280701754,0.2472222222222222,0.6031136619258816,0,0,0,0,102,157,0.5327517482105131,0.3358333333333333,0,9.058164488017429,0.386336580226263
Loud Music/Party,noise,40.86072002995,-73.92922585967,2022-01-01 03:57:45,0.4851893309503794,2022-01-01 05:03:56,40.8607,-73.9292,108,2022-01-01 03:30:00,102,-0.0287101058824313,0.1906527225918723,0.0,0.4692982456140351,0.2472222222222222,0.6031136619258816,0,0,0,0,102,157,0.5327517482105131,1.1030555555555557,0,9.058164488017429,0.4219506153139823
Loud Music/Party,noise,40.7886605212,-73.85158819868,2022-01-01 03:58:05,0.4851893309503794,2022-01-01 05:13:06,40.7887,-73.8516,38,2022-01-01 03:30:00,102,-0.0287101058824313,0.1906527225918723,0.0,0.1622807017543859,0.2472222222222222,0.6031136619258816,0,0,0,0,102,157,0.5327517482105131,1.2502777777777778,0,9.058164488017429,0.3329155275946841
Loud Music/Party,noise,40.6691044612,-73.80563723343,2022-01-01 03:58:10,0.4851893309503794,2022-01-01 04:11:09,40.6691,-73.8056,46,2022-01-01 03:30:00,102,-0.0287101058824313,0.1906527225918723,0.0,0.1973684210526315,0.2472222222222222,0.6031136619258816,0,0,0,0,102,157,0.5327517482105131,0.2163888888888888,0,9.058164488017429,0.3430909661911753
Loud Music/Party,noise,40.7606988628,-73.88155361193,2022-01-01 03:58:20,0.4851893309503794,2022-01-01 04:22:01,40.7607,-73.8816,51,2022-01-01 03:30:00,102,-0.0287101058824313,0.1906527225918723,0.0,0.219298245614035,0.2472222222222222,0.6031136619258816,0,0,0,0,102,157,0.5327517482105131,0.3947222222222222,0,9.058164488017429,0.3494506153139823
Loud Music/Party,noise,40.75879681538,-73.80494596531,2022-01-01 03:58:50,0.4851893309503794,2022-01-01 04:35:08,40.7588,-73.8049,48,2022-01-01 03:30:00,102,-0.0287101058824313,0.1906527225918723,0.0,0.2061403508771929,0.2472222222222222,0.6031136619258816,0,0,0,0,102,157,0.5327517482105131,0.605,0,9.058164488017429,0.3456348258402981
No Access,traffic,40.83260497026,-73.88949848034,2022-01-01 03:58:51,0.7186390157788992,2022-01-01 09:43:59,40.8326,-73.8895,94,2022-01-01 03:30:00,102,-0.0287101058824313,0.1906527225918723,0.6442579454343675,0.4078947368421052,0.2472222222222222,0.6031136619258816,0,0,0,0,102,157,0.5327517482105131,5.752222222222223,0,9.058164488017429,0.4041435977701227
No Access,traffic,40.74875206965,-73.86508128889,2022-01-01 03:59:20,0.7186390157788992,2022-01-01 05:39:30,40.7488,-73.8651,53,2022-01-01 03:30:00,102,-0.0287101058824313,0.1906527225918723,0.6442579454343675,0.2280701754385964,0.2472222222222222,0.6031136619258816,0,0,0,0,102,157,0.5327517482105131,1.6694444444444445,0,9.058164488017429,0.3519944749631051
Loud Music/Party,noise,40.7886605212,-73.85158819868,2022-01-01 03:59:39,0.4851893309503794,2022-01-01 05:13:27,40.7887,-73.8516,38,2022-01-01 03:30:00,102,-0.0287101058824313,0.1906527225918723,0.0,0.1622807017543859,0.2472222222222222,0.6031136619258816,0,0,0,0,102,157,0.5327517482105131,1.23,0,9.058164488017429,0.3329155275946841
Loud Music/Party,noise,40.83753598369,-73.90340745804,2022-01-01 03:59:53,0.4851893309503794,2022-01-01 04:22:48,40.8375,-73.9034,59,2022-01-01 03:30:00,102,-0.0287101058824313,0.1906527225918723,0.0,0.2543859649122807,0.2472222222222222,0.6031136619258816,0,0,0,0,102,157,0.5327517482105131,0.3819444444444444,0,9.058164488017429,0.3596260539104736
Loud Music/Party,noise,40.69378434225,-73.92792094923,2022-01-01 04:00:03,0.4851893309503794,2022-01-01 04:31:32,40.6938,-73.9279,129,2022-01-01 04:00:00,109,0.0657513775627804,0.0944614834452117,0.0,0.5614035087719298,0.2666666666666666,0.5770056375659488,0,0,0,0,109,175,0.5436999635685474,0.5247222222222222,0,10.904235474006116,0.4483454318559704
Loud Music/Party,noise,40.86895711229,-73.89081923839,2022-01-01 04:00:11,0.4851893309503794,2022-01-01 05:39:34,40.869,-73.8908,120,2022-01-01 04:00:00,109,0.0657513775627804,0.0944614834452117,0.0,0.5219298245614035,0.2666666666666666,0.5770056375659488,0,0,0,0,109,175,0.5436999635685474,1.656388888888889,0,10.904235474006116,0.4368980634349177
Partial Access,traffic,40.68470921444,-73.85012851677,2022-01-01 04:00:19,0.7077390201389788,2022-01-01 04:31:24,40.6847,-73.8501,37,2022-01-01 04:00:00,109,0.0657513775627804,0.0944614834452117,0.6141769076236848,0.1578947368421052,0.2666666666666666,0.5770056375659488,0,0,0,0,109,175,0.5436999635685474,0.5180555555555556,0,10.904235474006116,0.3313278879963213
Loud Music/Party,noise,40.7886605212,-73.85158819868,2022-01-01 04:00:52,0.4851893309503794,2022-01-01 05:13:44,40.7887,-73.8516,38,2022-01-01 04:00:00,109,0.0657513775627804,0.0944614834452117,0.0,0.1622807017543859,0.2666666666666666,0.5770056375659488,0,0,0,0,109,175,0.5436999635685474,1.2144444444444444,0,10.904235474006116,0.3325998178208827
Loud Music/Party,noise,40.7397080224,-73.8495068157,2022-01-01 04:00:59,0.4851893309503794,2022-01-01 05:07:37,40.7397,-73.8495,31,2022-01-01 04:00:00,109,0.0657513775627804,0.0944614834452117,0.0,0.131578947368421,0.2666666666666666,0.5770056375659488,0,0,0,0,109,175,0.5436999635685474,1.1105555555555555,0,10.904235474006116,0.3236963090489529
Loud Music/Party,noise,40.70514866946,-73.92517115207,2022-01-01 04:01:21,0.4851893309503794,2022-01-01 07:30:32,40.7051,-73.9252,99,2022-01-01 04:00:00,109,0.0657513775627804,0.0944614834452117,0.0,0.4298245614035088,0.2666666666666666,0.5770056375659488,0,0,0,0,109,175,0.5436999635685474,3.486388888888889,0,10.904235474006116,0.4101875371191283
Loud Music/Party,noise,40.62325910124,-74.03115273805,2022-01-01 04:01:23,0.4851893309503794,2022-01-01 04:18:35,40.6233,-74.0312,90,2022-01-01 04:00:00,109,0.0657513775627804,0.0944614834452117,0.0,0.3903508771929824,0.2666666666666666,0.5770056375659488,0,0,0,0,109,175,0.5436999635685474,0.2866666666666667,0,10.904235474006116,0.3987401686980757
ENTIRE BUILDING,water,40.83209629579,-73.84983988771,2022-01-01 04:01:50,0.6984115201979875,2022-01-02 14:27:54,40.8321,-73.8498,78,2022-01-01 04:00:00,109,0.0657513775627804,0.0944614834452117,0.5884355323357446,0.337719298245614,0.2666666666666666,0.5770056375659488,0,0,0,0,109,175,0.5436999635685474,34.434444444444445,0,10.904235474006116,0.3834770108033388
Loud Music/Party,noise,40.75155664831,-73.8239951377,2022-01-01 04:01:55,0.4851893309503794,2022-01-01 04:32:19,40.7516,-73.824,28,2022-01-01 04:00:00,109,0.0657513775627804,0.0944614834452117,0.0,0.1184210526315789,0.2666666666666666,0.5770056375659488,0,0,0,0,109,175,0.5436999635685474,0.5066666666666667,0,10.904235474006116,0.3198805195752687
Loud Music/Party,noise,40.7886605212,-73.85158819868,2022-01-01 04:02:01,0.4851893309503794,2022-01-01 05:14:38,40.7887,-73.8516,38,2022-01-01 04:00:00,109,0.0657513775627804,0.0944614834452117,0.0,0.1622807017543859,0.2666666666666666,0.5770056375659488,0,0,0,0,109,175,0.5436999635685474,1.2102777777777778,0,10.904235474006116,0.3325998178208827
Loud Music/Party,noise,40.7886605212,-73.85158819868,2022-01-01 04:02:09,0.4851893309503794,2022-01-01 05:15:11,40.7887,-73.8516,38,2022-01-01 04:00:00,109,0.0657513775627804,0.0944614834452117,0.0,0.1622807017543859,0.2666666666666666,0.5770056375659488,0,0,0,0,109,175,0.5436999635685474,1.2172222222222222,0,10.904235474006116,0.3325998178208827
Loud Music/Party,noise,40.86438744275,-73.90675244213,2022-01-01 04:02:12,0.4851893309503794,2022-01-01 05:40:22,40.8644,-73.9068,65,2022-01-01 04:00:00,109,0.0657513775627804,0.0944614834452117,0.0,0.2807017543859649,0.2666666666666666,0.5770056375659488,0,0,0,0,109,175,0.5436999635685474,1.636111111111111,0,10.904235474006116,0.3669419230840406
Loud Music/Party,noise,40.80445402587,-73.91398477605,2022-01-01 04:02:21,0.4851893309503794,2022-01-01 04:50:52,40.8045,-73.914,56,2022-01-01 04:00:00,109,0.0657513775627804,0.0944614834452117,0.0,0.2412280701754386,0.2666666666666666,0.5770056375659488,0,0,0,0,109,175,0.5436999635685474,0.8086111111111111,0,10.904235474006116,0.3554945546629879
Banging/Pounding,noise,40.84862164877,-73.86260157935,2022-01-01 04:02:22,0.6436396401375533,2022-01-01 05:19:37,40.8486,-73.8626,77,2022-01-01 04:00:00,109,0.0657513775627804,0.0944614834452117,0.4372799677384605,0.3333333333333333,0.2666666666666666,0.5770056375659488,0,0,0,0,109,175,0.5436999635685474,1.2875,0,10.904235474006116,0.3822050809787775
Loud Music/Party,noise,40.85632748634,-73.86382196745,2022-01-01 04:02:25,0.4851893309503794,2022-01-01 05:43:44,40.8563,-73.8638,58,2022-01-01 04:00:00,109,0.0657513775627804,0.0944614834452117,0.0,0.25,0.2666666666666666,0.5770056375659488,0,0,0,0,109,175,0.5436999635685474,1.688611111111111,0,10.904235474006116,0.3580384143121108
No Access,traffic,40.59435358352,-73.93563305785,2022-01-01 04:02:37,0.7186390157788992,2022-01-01 04:29:27,40.5944,-73.9356,35,2022-01-01 04:00:00,109,0.0657513775627804,0.0944614834452117,0.6442579454343675,0.1491228070175438,0.2666666666666666,0.5770056375659488,0,0,0,0,109,175,0.5436999635685474,0.4472222222222222,0,10.904235474006116,0.3287840283471985
Loud Music/Party,noise,40.68191896266,-73.94893927195,2022-01-01 04:02:42,0.4851893309503794,2022-01-01 04:20:44,40.6819,-73.9489,97,2022-01-01 04:00:00,109,0.0657513775627804,0.0944614834452117,0.0,0.4210526315789473,0.2666666666666666,0.5770056375659488,0,0,0,0,109,175,0.5436999635685474,0.3005555555555556,0,10.904235474006116,0.4076436774700055
Loud Music/Party,noise,40.89321034682,-73.85672592935,2022-01-01 04:03:49,0.4851893309503794,2022-01-01 04:51:16,40.8932,-73.8567,82,2022-01-01 04:00:00,109,0.0657513775627804,0.0944614834452117,0.0,0.3552631578947368,0.2666666666666666,0.5770056375659488,0,0,0,0,109,175,0.5436999635685474,0.7908333333333334,0,10.904235474006116,0.3885647301015845
Loud Music/Party,noise,40.68930363617,-73.85199324692,2022-01-01 04:04:07,0.4851893309503794,2022-01-01 04:31:05,40.6893,-73.852,75,2022-01-01 04:00:00,109,0.0657513775627804,0.0944614834452117,0.0,0.3245614035087719,0.2666666666666666,0.5770056375659488,0,0,0,0,109,175,0.5436999635685474,0.4494444444444444,0,10.904235474006116,0.3796612213296546
Loud Music/Party,noise,40.66291152553,-73.9929605154,2022-01-01 04:04:09,0.4851893309503794,2022-01-01 04:15:57,40.6629,-73.993,114,2022-01-01 04:00:00,109,0.0657513775627804,0.0944614834452117,0.0,0.4956140350877193,0.2666666666666666,0.5770056375659488,0,0,0,0,109,175,0.5436999635685474,0.1966666666666666,0,10.904235474006116,0.4292664844875494
Loud Music/Party,noise,40.86895711229,-73.89081923839,2022-01-01 04:05:57,0.4851893309503794,2022-01-01 05:40:40,40.869,-73.8908,120,2022-01-01 04:00:00,109,0.0657513775627804,0.0944614834452117,0.0,0.5219298245614035,0.2666666666666666,0.5770056375659488,0,0,0,0,109,175,0.5436999635685474,1.5786111111111112,0,10.904235474006116,0.4368980634349177
Loud Music/Party,noise,40.84056093413,-73.91417300614,2022-01-01 04:06:10,0.4851893309503794,2022-01-01 10:26:22,40.8406,-73.9142,94,2022-01-01 04:00:00,109,0.0657513775627804,0.0944614834452117,0.0,0.4078947368421052,0.2666666666666666,0.5770056375659488,0,0,0,0,109,175,0.5436999635685474,6.336666666666667,0,10.904235474006116,0.4038278879963213
Loud Music/Party,noise,40.9039353176,-73.90632435093,2022-01-01 04:06:15,0.4851893309503794,2022-01-01 04:31:34,40.9039,-73.9063,33,2022-01-01 04:00:00,109,0.0657513775627804,0.0944614834452117,0.0,0.1403508771929824,0.2666666666666666,0.5770056375659488,0,0,0,0,109,175,0.5436999635685474,0.4219444444444444,0,10.904235474006116,0.3262401686980757
Loud Music/Party,noise,40.83753598369,-73.90340745804,2022-01-01 04:06:32,0.4851893309503794,2022-01-01 04:23:07,40.8375,-73.9034,59,2022-01-01 04:00:00,109,0.0657513775627804,0.0944614834452117,0.0,0.2543859649122807,0.2666666666666666,0.5770056375659488,0,0,0,0,109,175,0.5436999635685474,0.2763888888888889,0,10.904235474006116,0.3593103441366722
Loud Music/Party,noise,40.74815962096,-73.97993002193,2022-01-01 04:06:42,0.4851893309503794,2022-01-01 04:58:56,40.7482,-73.9799,116,2022-01-01 04:00:00,109,0.0657513775627804,0.0944614834452117,0.0,0.5043859649122807,0.2666666666666666,0.5770056375659488,0,0,0,0,109,175,0.5436999635685474,0.8705555555555555,0,10.904235474006116,0.4318103441366722
Blocked Hydrant,traffic,40.70733849593,-73.89622732205,2022-01-01 04:07:09,0.7254151567816735,2022-01-01 04:50:41,40.7073,-73.8962,77,2022-01-01 04:00:00,109,0.0657513775627804,0.0944614834452117,0.6629582605949026,0.3333333333333333,0.2666666666666666,0.5770056375659488,0,0,0,0,109,175,0.5436999635685474,0.7255555555555555,0,10.904235474006116,0.3822050809787775
Loud Music/Party,noise,40.58619276762,-73.82106826587,2022-01-01 04:07:09,0.4851893309503794,2022-01-01 04:51:14,40.5862,-73.8211,32,2022-01-01 04:00:00,109,0.0657513775627804,0.0944614834452117,0.0,0.1359649122807017,0.2666666666666666,0.5770056375659488,0,0,0,0,109,175,0.5436999635685474,0.7347222222222223,0,10.904235474006116,0.3249682388735143
Car/Truck Music,noise,40.82406548744,-73.95270352359,2022-01-01 04:07:18,0.6219327751547098,2022-01-01 04:40:57,40.8241,-73.9527,130,2022-01-01 04:00:00,109,0.0657513775627804,0.0944614834452117,0.3773748954915629,0.5657894736842105,0.2666666666666666,0.5770056375659488,0,0,0,0,109,175,0.5436999635685474,0.5608333333333333,0,10.904235474006116,0.4496173616805319
Loud Music/Party,noise,40.81237834836,-73.95240115039,2022-01-01 04:07:21,0.4851893309503794,2022-01-01 04:43:59,40.8124,-73.9524,104,2022-01-01 04:00:00,109,0.0657513775627804,0.0944614834452117,0.0,0.4517543859649123,0.2666666666666666,0.5770056375659488,0,0,0,0,109,175,0.5436999635685474,0.6105555555555555,0,10.904235474006116,0.4165471862419353
Loud Music/Party,noise,40.85632748634,-73.86382196745,2022-01-01 04:07:28,0.4851893309503794,2022-01-01 05:43:25,40.8563,-73.8638,58,2022-01-01 04:00:00,109,0.0657513775627804,0.0944614834452117,0.0,0.25,0.2666666666666666,0.5770056375659488,0,0,0,0,109,175,0.5436999635685474,1.5991666666666666,0,10.904235474006116,0.3580384143121108
HEAVY FLOW,water,40.68784973228,-73.9152277498,2022-01-01 04:08:01,0.7274823151528834,2022-01-05 12:17:59,40.6878,-73.9152,133,2022-01-01 04:00:00,109,0.0657513775627804,0.0944614834452117,0.6686630582094355,0.5789473684210527,0.2666666666666666,0.5770056375659488,0,0,0,0,109,175,0.5436999635685474,104.1661111111111,0,10.904235474006116,0.4534331511542161
Banging/Pounding,noise,40.74247424223,-74.00120532289,2022-01-01 04:08:09,0.6436396401375533,2022-01-01 05:07:47,40.7425,-74.0012,127,2022-01-01 04:00:00,109,0.0657513775627804,0.0944614834452117,0.4372799677384605,0.5526315789473685,0.2666666666666666,0.5770056375659488,0,0,0,0,109,175,0.5436999635685474,0.9938888888888888,0,10.904235474006116,0.4458015722068477
Loud Music/Party,noise,40.85178230653,-73.93217410689,2022-01-01 04:08:13,0.4851893309503794,2022-01-01 05:51:15,40.8518,-73.9322,141,2022-01-01 04:00:00,109,0.0657513775627804,0.0944614834452117,0.0,0.6140350877192983,0.2666666666666666,0.5770056375659488,0,0,0,0,109,175,0.5436999635685474,1.7172222222222222,0,10.904235474006116,0.4636085897507073
Loud Music/Party,noise,40.70096350371,-73.93521636034,2022-01-01 04:08:26,0.4851893309503794,2022-01-01 04:59:50,40.701,-73.9352,70,2022-01-01 04:00:00,109,0.0657513775627804,0.0944614834452117,0.0,0.3026315789473684,0.2666666666666666,0.5770056375659488,0,0,0,0,109,175,0.5436999635685474,0.8566666666666667,0,10.904235474006116,0.3733015722068477
Banging/Pounding,noise,40.81431559153,-73.92135267097,2022-01-01 04:08:31,0.6436396401375533,2022-01-01 05:40:12,40.8143,-73.9214,42,2022-01-01 04:00:00,109,0.0657513775627804,0.0944614834452117,0.4372799677384605,0.1798245614035087,0.2666666666666666,0.5770056375659488,0,0,0,0,109,175,0.5436999635685474,1.5280555555555555,0,10.904235474006116,0.3376875371191283
Loud Music/Party,noise,40.6374012654,-74.12351684467,2022-01-01 04:08:52,0.4851893309503794,2022-01-01 04:47:10,40.6374,-74.1235,20,2022-01-01 04:00:00,109,0.0657513775627804,0.0944614834452117,0.0,0.0833333333333333,0.2666666666666666,0.5770056375659488,0,0,0,0,109,175,0.5436999635685474,0.6383333333333333,0,10.904235474006116,0.3097050809787774
Loud Music/Party,noise,40.82083213067,-73.92219763782,2022-01-01 04:09:04,0.4851893309503794,2022-01-01 04:27:40,40.8208,-73.9222,19,2022-01-01 04:00:00,109,0.0657513775627804,0.0944614834452117,0.0,0.0789473684210526,0.2666666666666666,0.5770056375659488,0,0,0,0,109,175,0.5436999635685474,0.31,0,10.904235474006116,0.3084331511542161
Loud Music/Party,noise,40.74664069147,-73.86220198881,2022-01-01 04:09:16,0.4851893309503794,2022-01-01 04:34:51,40.7466,-73.8622,62,2022-01-01 04:00:00,109,0.0657513775627804,0.0944614834452117,0.0,0.2675438596491228,0.2666666666666666,0.5770056375659488,0,0,0,0,109,175,0.5436999635685474,0.4263888888888889,0,10.904235474006116,0.3631261336103564
Loud Music/Party,noise,40.69259122759,-73.85801527505,2022-01-01 04:10:00,0.4851893309503794,2022-01-01 04:33:56,40.6926,-73.858,63,2022-01-01 04:00:00,109,0.0657513775627804,0.0944614834452117,0.0,0.2719298245614035,0.2666666666666666,0.5770056375659488,0,0,0,0,109,175,0.5436999635685474,0.3988888888888889,0,10.904235474006116,0.3643980634349179
Loud Music/Party,noise,40.85204689613,-73.91705355801,2022-01-01 04:10:02,0.4851893309503794,2022-01-01 04:39:30,40.852,-73.9171,104,2022-01-01 04:00:00,109,0.0657513775627804,0.0944614834452117,0.0,0.4517543859649123,0.2666666666666666,0.5770056375659488,0,0,0,0,109,175,0.5436999635685474,0.4911111111111111,0,10.904235474006116,0.4165471862419353
Loud Music/Party,noise,40.84779578383,-73.93483480432,2022-01-01 04:10:18,0.4851893309503794,2022-01-01 04:28:51,40.8478,-73.9348,140,2022-01-01 04:00:00,109,0.0657513775627804,0.0944614834452117,0.0,0.6096491228070176,0.2666666666666666,0.5770056375659488,0,0,0,0,109,175,0.5436999635685474,0.3091666666666666,0,10.904235474006116,0.4623366599261459
Partial Access,traffic,40.75157284205,-73.86206185345,2022-01-01 04:10:35,0.7077390201389788,2022-01-01 04:37:07,40.7516,-73.8621,47,2022-01-01 04:00:00,109,0.0657513775627804,0.0944614834452117,0.6141769076236848,0.2017543859649122,0.2666666666666666,0.5770056375659488,0,0,0,0,109,175,0.5436999635685474,0.4422222222222222,0,10.904235474006116,0.3440471862419353
Blocked Hydrant,traffic,40.70804409382,-73.89343449089,2022-01-01 04:10:46,0.7254151567816735,2022-01-01 04:47:41,40.708,-73.8934,47,2022-01-01 04:00:00,109,0.0657513775627804,0.0944614834452117,0.6629582605949026,0.2017543859649122,0.2666666666666666,0.5770056375659488,0,0,0,0,109,175,0.5436999635685474,0.6152777777777778,0,10.904235474006116,0.3440471862419353
ENTIRE BUILDING,water,40.83209629579,-73.84983988771,2022-01-01 04:10:49,0.6984115201979875,2022-01-02 14:27:54,40.8321,-73.8498,78,2022-01-01 04:00:00,109,0.0657513775627804,0.0944614834452117,0.5884355323357446,0.337719298245614,0.2666666666666666,0.5770056375659488,0,0,0,0,109,175,0.5436999635685474,34.28472222222222,0,10.904235474006116,0.3834770108033388
Loud Music/Party,noise,40.75112629982,-73.89102679642,2022-01-01 04:11:01,0.4851893309503794,2022-01-01 05:12:16,40.7511,-73.891,57,2022-01-01 04:00:00,109,0.0657513775627804,0.0944614834452117,0.0,0.2456140350877192,0.2666666666666666,0.5770056375659488,0,0,0,0,109,175,0.5436999635685474,1.0208333333333333,0,10.904235474006116,0.3567664844875494
